,Author,Timestamp,Comment,Article Link
120,dialgachampion,"May 29, 2023 at 11:25 pm PDT","So the PlayStation Direct website is launching in Austria, Italy, Spain and Portugal, but it still hasn’t launched for Canada, even though we’re on the same continent as the U.S.? And because of that, we continue to miss out on limited edition stuff, like that Hogwarts DualSense controller. Also, it seems like Nintendo is doing a better job with their Expansion Pack service for classic games, than Sony is doing with their PS+ Premium tier, and that’s saying a lot because Nintendo’s release schedule for classics is an extremely slow drip-feed as it is. Unbelievable… Jim Ryan continuing to drop the ball yet again.",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
121,nop-cports,"May 30, 2023 at 8:22 am PDT","More like ‘Days of making your fanbase feel like’ The PC ports, showcase and emphasis on GAAS over single player games has left PS fans feeling like we are not enough for Sony. You can’t ‘stay the course’, it’s all about the big payday now, not about serving your customers.",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
122,demon429,"May 30, 2023 at 5:02 pm PDT","Gotta love that Playstation just decides to take Spiderman from players with Playstation Plus of any “Teir”, simply because they just announced Spiderman 2.",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
123,ozgamer16,"June 1, 2023 at 8:16 pm PDT","They only released the PS5 remaster to individual sale to console gamers just recently, even though they gave that to PC gamers. After all that, they got horrendous sales, but of course the great value of PC is you can get the games for free (something I mistakenly moved away from during the PS4 generation because PS was run by quality people but will transition fully back towards over this generation). Wish PS console owners would wake up and recognise that there are zero first party PS5 games you cannot play on PC.",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
124,ozgamer16,"June 1, 2023 at 8:35 pm PDT","No worries, they released the remastered for PS5 as a standalone for full price after it being available for however long on PC (in superior quality). All the while having no first party output to compensate the games they are taking away from making PS5 even remotely worth owning (besides that exact game’s sequel, which will have a PC release in no time). That’s what console gamers on this blog want apparently.",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
125,Grawbad,"June 1, 2023 at 11:19 pm PDT",They don’t fully own Marvel stuff.  So this is more likely due to Disney deals.I assume the Spider Man stuff will rotate in and out over time.,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
126,DJH32X,"May 31, 2023 at 2:48 am PDT",How is Australia still not able get stuff from the Playstation Gear store ?????,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
127,Sushi_Combo,"June 1, 2023 at 6:01 am PDT",You’re not missing out on much. Shipping alone doesn’t make any order worth it lol.,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
128,YoungBlaise,"June 1, 2023 at 6:48 am PDT",Fix the PlayStation support. I’m trying to get a controller looked at.I just get a case number and no instructions on how to send it in.Basically just forcing me to buy a new controller.,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
129,BofaDN777,"June 1, 2023 at 3:51 pm PDT","25% off seems great, normally I would buy a year but I’m cancelling my ps plus since you’ve failed PlayStation fans time and time again.",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
130,ozgamer16,"June 1, 2023 at 8:32 pm PDT",Would be at least partially tolerable if they actually had first party output for PS5 built games. But they have none. Just PS4 FPS/Res boosted games. The PS5 games they did make were pre-acquisition and seemingly doesn’t require the “power of PS5”. All a big yikes with the brand atm.,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
131,mordavia40k,"June 1, 2023 at 9:10 pm PDT","You said  it starts June 2 at 12:01 AM local time, it is 12:10 AM on east coast and nothing. You fools had one job…",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
132,premythous_,"June 1, 2023 at 11:37 pm PDT","Really, Playstation? I stayed up just to give you my money and you can’t even be on time to come take it. Shame…",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
133,Camdog916,"June 2, 2023 at 12:05 am PDT",It’s 12:04 AM PST on June 2 and still not live. You’re late Playstation,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
134,TheDaddyOtaku,"June 2, 2023 at 6:35 am PDT","Some great titles on sale here, especially on PS4.The lower discount percentage on the PS5 versions of games means I can wait a bit longer on these:God of War RagnarokGran Turismo 7Tetris Effect: ConnectedNext time perhaps treat your PS5 customers at least equally.",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
135,CosmicJooze,"June 2, 2023 at 7:29 am PDT",No PSVR2 sale? Huge L,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
136,mortelentus,"June 2, 2023 at 10:51 am PDT",Not very impressed with VR2 promos :(,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
137,mortelentus,"June 2, 2023 at 10:53 am PDT","I’m honestly regreting buying this… sorry for the rant, but i feel like I’m being milked…",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
138,brn-dn,"June 2, 2023 at 1:13 pm PDT",You couldn’t makes some Days of Play console covers? Days of Play started off by releasing entire console designs and was once considered an anticipated event.,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
139,Sapiens_04,"June 3, 2023 at 4:08 am PDT","What do subscription discounts look like, old price unchanged??? Discounts on games only (",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
140,call_me_fir,"June 3, 2023 at 5:18 am PDT",ps plus discount is not available. ps store Ukraine.,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
141,Sapiens_04,"June 8, 2023 at 8:42 am PDT","SONY, considering the last promotion,,Days of Play 2023,,thanks for the discount for Ukraine.",https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
142,johram123,"June 11, 2023 at 8:33 pm PDT",I’m really hoping they add some more classics to the cloud stream it be nice to see the older spider man games since Sony owns the rights I can’t imagine it be hard for some of those games to make it specially since they were some ps4 games.,https://blog.playstation.com/2023/05/29/days-of-play-2023-sale-kicks-off-on-june-2/
143,Old_TurtleChilli,"May 24, 2023 at 5:36 am PDT",I can’t seem to find it on the site.,https://blog.playstation.com/2023/05/24/the-planet-of-the-discounts-promotion-comes-to-playstation-store/
144,DaCelt68,"May 24, 2023 at 9:57 am PDT",It’s under the shop/digital games and services tab then find it in the list.Here’s my current link:,https://blog.playstation.com/2023/05/24/the-planet-of-the-discounts-promotion-comes-to-playstation-store/
145,Mercenary09,"May 24, 2023 at 5:40 am PDT",Really wanted Teslagrad Remastered but for some reason it was only discounted on the EU store and not the US. Bummer,https://blog.playstation.com/2023/05/24/the-planet-of-the-discounts-promotion-comes-to-playstation-store/
146,ChaseHammerJ,"May 24, 2023 at 6:55 am PDT",Not on the store *shrug*,https://blog.playstation.com/2023/05/24/the-planet-of-the-discounts-promotion-comes-to-playstation-store/
147,MrXile,"May 24, 2023 at 11:45 am PDT","Another worthless sale.   The same sale you have every other month, rebranded as something new, and all items are STILL way over priced. No thanks.",https://blog.playstation.com/2023/05/24/the-planet-of-the-discounts-promotion-comes-to-playstation-store/
148,PiDreLaS,"May 25, 2023 at 7:35 am PDT","The thing is,when are we gonna see a ps plus subscription discount??Subscriber numbers are lowering and we haven’t really seen a discount for a long time.",https://blog.playstation.com/2023/05/24/the-planet-of-the-discounts-promotion-comes-to-playstation-store/
149,rotothirteen,"May 9, 2023 at 5:05 pm PDT",Below what?,https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
150,Strangeheaven,"May 10, 2023 at 6:34 am PDT",PlayStation stop stirring division with the political agenda nonsense picture above the article. Your as bad a politians getting. Pack it in please.,https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
151,aielsavage,"May 10, 2023 at 6:40 am PDT","The political agenda of… women playing sports? You are one sad, fragile man lol",https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
152,Strangeheaven,"May 10, 2023 at 6:51 am PDT","@Aielsage Not fragile, just awake. Your completely mistaken what I was referring to.",https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
153,johnnyp70,"May 10, 2023 at 9:49 am PDT","I, too, need to know what the perceived political agenda is, because all I see is a screen shot of women that play soccer/football. I apparently need to be enlightened. Please do so.",https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
154,Sushi_Combo,"May 10, 2023 at 10:37 am PDT",What’s the division here?,https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
155,PhilS1990,"May 10, 2023 at 11:02 am PDT",I don’t see how this image is considered political considering that this image is likely nothing more than a promotion for the upcoming FIFA Women’s World Cup in July.,https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
156,Ujn,"May 11, 2023 at 9:46 am PDT","Oh, I see it now. Dude is a racist. One of the “Sponsors” on the Soccer Kit is for the Black Future Co-op Fund. Maybe he should bring his issues to the Team, or maybe he should stop being racist. Tough call.",https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
157,Strangeheaven,"May 12, 2023 at 3:48 am PDT","@Ujn Nope your incorrect as well, this is about advertising division and profiteering from it also I see the pharmaceutical industry is at it to.",https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
158,Ujn,"May 12, 2023 at 11:02 am PDT","So you’re just mad about “advertisements” on Soccer Kit? You realize that has nothing to do with Sony? Or maybe Sony has an Ad on some Soccer Kit somewhere in the world… not sure. Ads have been on Soccer/Racing/Hockey/etc… gear for as long as you’ve probably been alive… it has nothing to do with stirring division or political agendas etc… it’s $$$ paid by Sponsors to get their “brand” recognition. This is just a screenshot of a Soccer video game, dude.",https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
159,Sushi_Combo,"May 10, 2023 at 9:13 am PDT",Can you please provide the games in a list ? Seems like that’s missing lol.,https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
160,Cam-5438,"May 10, 2023 at 9:56 am PDT","I am possibly picking up an title in this sale, got Call of duty Cold War last week!",https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
161,solidfadesnake,"May 10, 2023 at 12:06 pm PDT",Yo ATOM RPG with 60% off? And Persona too? That’s nice. Gonna finally get that sweet dlc,https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
162,kidegoista,"May 14, 2023 at 10:28 am PDT",Hi my name it’s Daniel I wish I to have fifa 23 but I only got free games like fornite and that my parents doesn’t have that much of money I only have a ps4 for along time,https://blog.playstation.com/2023/05/09/big-games-big-deals-promotion-comes-to-playstation-store/
163,sunlit-wish2,"April 26, 2023 at 2:26 am PDT",Was the American-centric SIE executive team so afraid of promoting the Golden Week sale they have started today that they mandated an additional parallel sale to prevent appearing like they might actually care about games from Japan?,https://blog.playstation.com/2023/04/26/may-savings-promotion-comes-to-playstation-store/
164,kithrin,"April 26, 2023 at 2:53 am PDT",ummm… PS4)  Digital Deluxe Edition?,https://blog.playstation.com/2023/04/26/may-savings-promotion-comes-to-playstation-store/
165,RGS396,"April 10, 2023 at 7:20 am PDT","I always get a chuckle checking out these top downloads list and seeing GTAV on it. 😂 Up until a year or two ago, it was pretty much always top 3.",https://blog.playstation.com/2023/04/10/playstation-store-march-2023s-top-downloads/
166,desertintexas,"April 22, 2023 at 8:57 am PDT",For real though.,https://blog.playstation.com/2023/04/10/playstation-store-march-2023s-top-downloads/
167,marky_muk,"April 11, 2023 at 3:31 am PDT",Why don’t we have GTA V for psvr2??? Why don’t we have RDR2 for psvr2??? Etc… 🫣🫣🫣🫣🫣,https://blog.playstation.com/2023/04/10/playstation-store-march-2023s-top-downloads/
168,bluenosepunk,"April 11, 2023 at 9:01 am PDT",How is GTA V still this high lol?How do this many people still not have it? 🤔,https://blog.playstation.com/2023/04/10/playstation-store-march-2023s-top-downloads/
169,lord-severem,"April 14, 2023 at 3:28 pm PDT","Okay since I can not find ANY posts relating to this (I’m sure there is, please redirect to appropriate destination as needed)…Playstation Store, or someone, NEEDS to sell extra PSVR2 Sense Controllers.  MUST.  These dainty things wont last long under heavy scrutiny and PS knows this.  I have been itching to buy an extra set of controllers since the PSVR2 release but I have only found internet stories that Sony refuses to sell extra controllers.  WHY???  It makes money and you will keep customers happy!  The PSVR2 is not an experiment folks… it works and is viable, I intend to use it for many years to come (or until something better comes along).  Don’t wait for a 3rd party company decides to make knock off spare controllers, because they could be better than the originals and you will lose out on sales.  I will not pay an additional $550 just for a set of extra controllers.  Thank you for your time and patience.  :)",https://blog.playstation.com/2023/04/10/playstation-store-march-2023s-top-downloads/
170,COCA-COLA-Zero0-,"April 4, 2023 at 7:54 am PDT",Liguei pra a Playstation Brasil para reclamar de um jogo com defeito que não passa de estágio Candy. O atendente Carlos disse para eu entrar em contato com o desenvolvedor do jogo para reembolso. Pois eu já tinha começado a jogar. Mas como eu iria adivinhar que no meio do jogo iria dar problema do desenvolvedor.Sendo assim explicado ao Sr Carlos. Ele muito estupido não deixando eu falar desligando a chamada na minha cara😵‍💫Sendo assim a Playstation Brasil nos trata como um Lixooo sem respeito e sem respeito algum. Gostaria que alguém da Playstation Brasil com mais respeito pudesse me ajudar. Obrigado Afinal a responsabilidade é da Playstation pois ela que deveria testar os jogos antes de colocá-los para a venda😔😔😔😔,https://blog.playstation.com/2023/04/04/20230404-psstore_sea/
171,brn-dn,"March 29, 2023 at 7:19 am PDT",I picked up Batman: Arkham Collection for $5.99!,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
172,Skeetlejuice,"April 12, 2023 at 2:19 pm PDT","It’s just a shame stubborn WB will never frame rate patch them to 60 on Ps5 or Pro, because they have garbage to sell instead. Knights / Squad.",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
173,jefryr64,"March 29, 2023 at 7:37 am PDT",When will we get a Capcom sale I want some resident evil games,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
174,brn-dn,"March 29, 2023 at 7:53 am PDT",Capcom had a huge sale earlier this month that ended about a week ago with all but one Resident Evil game (Resident Evil Code: Veronica X) discounted.,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
175,xDanial_CH,"March 30, 2023 at 8:46 am PDT",This guy been sleeping for months or something. They just had a sale 😂,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
176,Skeetlejuice,"April 12, 2023 at 2:16 pm PDT","Look each week, they have been on sale dozens of times. Oh i just want something all of a sudden why isn’t it here? 🫠 You can play re7 on essential and a bunch of others on premium right now. Not like the guy crying about gtav singleplayer down the list. LoL If you want a deal on specific things games or groceries you have to keep looking when new sales/flyers drop. This isn’t new. If you are above that just buy the thing you want when you want it and call it good. Derp",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
177,Stonesthrow,"March 29, 2023 at 5:12 pm PDT","So.Much.Shovelware. If you’re checking “all games”, spare yourself some time and don’t go over the latter half of pages -_-",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
178,sunlit-wish2,"March 29, 2023 at 8:51 pm PDT","A shame about the quality or lack of Golden Week / Big in Japan sales and the amazing discounts levels that came with them. A genuine strength for PS was the variety, especially in prior generational support of Japanese and Western third party games for PS platform.",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
179,YCN8,"April 1, 2023 at 9:04 am PDT",CollOffDuty,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
180,YCN8,"April 1, 2023 at 1:17 pm PDT",Thank,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
181,yt-ipresentpower,"April 9, 2023 at 6:07 pm PDT",when will a sale come out for GTA 5 for the ps5? I had the ps4 version tht came with a free copy of the ps5 version but for some reason they changed it and took the ps5 version out of my account. please tell me when the next GTA 5 Sale comes out! THANKS,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
182,Skeetlejuice,"April 12, 2023 at 2:26 pm PDT",It’s on sale now genius.,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
183,r3al-mc19,"April 11, 2023 at 8:04 pm PDT",When will wwe 2k23 be on sale,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
184,k-punk__,"April 11, 2023 at 8:34 pm PDT",Elden ring? :(,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
185,Skeetlejuice,"April 12, 2023 at 2:27 pm PDT",It’s been on sale multiple times :),https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
186,capitolc,"April 11, 2023 at 11:12 pm PDT",Waiting on a 50% off sale for Best Month Ever!,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
187,Ranger_River,"April 12, 2023 at 5:16 am PDT",I am planning to buy TLOU P2 .I hope it is a good purchase,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
188,Skeetlejuice,"April 12, 2023 at 2:39 pm PDT","It’s the price of a fast food combo meal, or some golf balls. Subjective question, posting on blog needing validation when you are too lazy to look at some reviews game site or youtubers is on you. Entertainment is subjective once you reach a production value bar. $70 is the standard risk price, for $10 even if you hat the game whatever. On the upside they jam the more divisive character on the back nine, so if you wanted joel and elly you are getting 10-15 hours caddy time.",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
189,Skeetlejuice,"April 12, 2023 at 2:39 pm PDT",It’s a good golf ⛳️ game for that price.,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
190,Skeetlejuice,"April 12, 2023 at 2:45 pm PDT","I have it, 60fps on Ps5 is excellent. It’s long and padded but the areas and enemies all up the stakes on 1 and there is some solid improvements also, dodging, prone, new skill trees, crafting etc. It is also incredibly manipulative on the story and character end and leaves a bad taste for me. But it is their game and they made it the way they wanted which i respect. I won’t be buying anything else LoU related however. Bought Lou on ps3 launch day in 23 and the remaster on ps4. The new show is filled with grasping retcons to erase Straley from the property, not unlike what was done to Hennig on Uncharted. Not a fan of Neil. Huge Uncharted fan also from beginning. Yup other games to play.",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
191,Skeetlejuice,"April 12, 2023 at 2:47 pm PDT",In *2013,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
192,Spacerac,"April 19, 2023 at 11:35 am PDT","@Skeetlejuice the way I see it, if you ignore the story the game itself is honestly friggin’ fun. Although, it is obvious they made the second half more fun on purpose in order to make such a divisive character more likeable.",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
193,Skorpions-26,"April 12, 2023 at 5:45 am PDT","Hello! I have. 660points. And I have it in my wallet. Wallet Balance£51.80 But I want to buy. Hogwarts Legacy: Digital Deluxe Edition£74.99 What should I do? And what else. Or yours. Playstation app could be put. Missions where you can get points. But you don’t need to buy anything? Playstation store. Because I am a group 1 disabled person, and I can’t afford to buy anything.",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
194,Skeetlejuice,"April 12, 2023 at 2:57 pm PDT","You could buy a used copy from your local classifieds, if your mobility is poor. Why not purchare the base version of the game, these “deluxe versions” are always poor value, the only real argument for a better version is the one with all the story content aka “gold” edition but even there you can buy ala carte later instead of waiting it out for a sale. Do you have extra? This might be a better value if you have s lot of time for gaming but limited resources. Lastly wait a few weeks and you can afford it if you are that close and dead set on that hogwarts edition, as for the points that is irrelevant, i have similar but have redeemed a few $5s so far. The points for doing stuff on stars is intentionally lousy pennies a quest a few a throw available. Nintendo has the better system but they don’t give gold coins for free. The fact you have the points means you have essential at least id upgrade that, if you have extra play the games. There are many far better than hogwarts on there anyhow. I’ll be picking up hogwarts at 50-60% off physical down the line to play with my son, but he’s just counting the days to Zelda frankly.",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
195,adilzulfiquar,"April 12, 2023 at 2:58 pm PDT","As Eid is just around the corner, Playstation store should’ve a special discount sale on the EID festive.Eid Mubarak everyone!",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
196,Tufferwear,"April 12, 2023 at 5:24 pm PDT","I was really excited to pick up Job Simulator. When the game wasn’t listed as on sale when the spring sale first started I reached out to Sony. I was told that it could be in the second update. I brought to their attention that I couldn’t find any other game on the list that wasn’t on sale they just told me to wait for the second update. It is now the second update and Job Simulator is still not on sale. I reached out to Sony today to ask why it’s listed if it’s not on sale. I was told I should reach out to the game publisher. I was confused as to what the game publisher was going to tell me about a game Sony listed for sale. It was so funny to me that I even attempted to role play with the agent. I said I would be the game publisher and with he being me, show what I’m supposed to tell the game publisher and how they’re supposed to help. Honestly I came here to just see if they had updated the list because I thought it would have just been easier to make an edit. To my surprise I see the blog has been updated to say the store has its second wave update but Job Simulator is still listed. It also made me feel like a heel when I noticed that they stopped recognizing the PlayStation stars level. I thought it was a customer loyalty program. To achieve top tier status and no acknowledgment from all four reps, two handled in text and two on the phone, despite its advertisement as a perk, made me feel like a fool. It was my desire to make this private but there’s no email to address customer service. I also didn’t get that survey I requested from two different agents. I was assured it would be emailed to me at the end of the call. Never got that email. It feels even more foolish to address this here but I find it too funny to ignore that this has been updated but not really.",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
197,JakeSkate,"April 12, 2023 at 8:26 pm PDT","Can you please add “Buy The Game, I Have a Gun” -Sheesh-Man : Digital Deluxe Mega Chad Edition? I really want this game! Would be a great pickup for me if it becomes on sale.",https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
198,Skorpions-26,"April 13, 2023 at 12:26 am PDT",Skeetlejuice! But I can’t buy either. Standard edition. Hogwarts Legacy PS4 Version it’s manx. £59.99 Can’t buy it anyway. But Hogwarts Legacy: Digital Deluxe Edition. £74.99 But I’ve got it in my wallet. Only. £51.80,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
199,Skorpions-26,"April 14, 2023 at 2:08 am PDT",Hello! Will you have Sometimes a discount. Hogwarts Legacy: Digital Deluxe Edition? To be able to buy for. £51.80? Because one girl. wrote in Discord. When you have on sale. Unj will have a discount. Hogwarts Legacy. But there will be a discount. Hogwarts Legacy: Digital Deluxe Edition?,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
200,Skorpions-26,"April 25, 2023 at 12:41 am PDT",??? You are there ???,https://blog.playstation.com/2023/03/29/the-spring-sale-comes-to-playstation-store-2/
201,azn_steve03,"March 14, 2023 at 5:25 pm PDT",Few decent picks. Might check out F.I.S.T AND Season,https://blog.playstation.com/2023/03/14/essential-picks-promotion-comes-to-playstation-store-4/
202,fabio3200,"March 14, 2023 at 5:50 pm PDT",Please fix a bug that doesn’t allow Resident Evil 7 claim on PS Plus Collection for Essential accounts!,https://blog.playstation.com/2023/03/14/essential-picks-promotion-comes-to-playstation-store-4/
203,ImAPirateSoSueMe,"March 14, 2023 at 6:16 pm PDT","It’s not a bug, they’ve said multiple times that PS+ folks aren’t eligible to claim the upgrade. This isn’t the first and won’t be the last game this happens with either.",https://blog.playstation.com/2023/03/14/essential-picks-promotion-comes-to-playstation-store-4/
204,fabio3200,"March 14, 2023 at 6:24 pm PDT","ImAPirateSoSueMe I don’t ask for a upgrade, a ask for a PS4 version that PS+ Collection offers, but is inaccessible at the moment. I can active all games in PS+ Collection, except RE7",https://blog.playstation.com/2023/03/14/essential-picks-promotion-comes-to-playstation-store-4/
205,codghost_141,"March 14, 2023 at 11:08 pm PDT",When are we see some more Dragon ball Xenoverse 2 DLC discounts available?,https://blog.playstation.com/2023/03/14/essential-picks-promotion-comes-to-playstation-store-4/
206,x_PSYCHO_x_CRO,"March 15, 2023 at 3:11 am PDT","Still no Commandos 2&3 bundle discount and for Resident Evil 7 PS5 version is broken guns are muted it sucks already reported to Capcom 4 months ago but nothing i did get reply but nothing is fixed, what a shame playing RE7 with 3d sound and not hearing sound",https://blog.playstation.com/2023/03/14/essential-picks-promotion-comes-to-playstation-store-4/
207,carnivore84,"March 22, 2023 at 2:21 pm PDT",Dant’s inferno please. Um dos melhores jogos ps3 não aparece de maneira nenhuma.,https://blog.playstation.com/2023/03/14/essential-picks-promotion-comes-to-playstation-store-4/
208,the-darkh-knight,"March 28, 2023 at 8:43 am PDT",When will fifa 23 go on sale again? Any idea when next sale going to be?,https://blog.playstation.com/2023/03/14/essential-picks-promotion-comes-to-playstation-store-4/
209,Ezekiel666x,"February 28, 2023 at 6:01 pm PST",No list shown?,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
210,Kange_Sin,"March 1, 2023 at 4:04 am PST","Gotta log in, homie",https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
211,Timon_Shark,"March 1, 2023 at 6:07 am PST","@Kange_Sin: if he didn’t log in, he wouldn’t be able to comment, would he? I’m too not seeing the list.",https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
212,ChelseaGrinK,"March 2, 2023 at 4:53 am PST","You’ll need to stop your add block to work in this page, I had the same problem (only this time?) and went to disable only for this page and it worked. Somehow it must be in the same type of ad format (?) or something similar.",https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
213,nanaki85,"February 28, 2023 at 6:20 pm PST",Northgard sale please🐱‍👤,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
214,DanCe2LiVe,"March 1, 2023 at 2:15 am PST","Great list, indeed :)",https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
215,OneArmedTRex,"March 1, 2023 at 2:28 am PST","Ahh, my two favorite games: Digital Deluxe Edition and Digital Premium Edition. Classics!",https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
216,funkydan,"March 1, 2023 at 3:16 am PST",😂,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
217,jhill_what,"March 1, 2023 at 6:38 am PST",I myself am a fan of Season 1 and Season 3.,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
218,inosuke123748,"March 1, 2023 at 7:34 am PST",Sony knows how to make me happy. Thanks so much these deals are so gooooood!,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
219,Athrist11,"March 1, 2023 at 9:42 am PST",I checked the PSN app for Sackboy and it is still at full price. Can anyone confirm that it is on the March Blowout sale? Any help would be appreciated. I am in US region.,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
220,Mrneopop,"March 2, 2023 at 7:11 am PST",I’m in UK and it’s full price here also.,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
221,Blackfire4597,"March 1, 2023 at 10:55 am PST",I keep seeing Monster Hunter Rise being listed as on sale but it does not appear to be on sale in the store; at least in the US. Do we think its just a matter of the store needing to update or?,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
222,waxmandible,"March 1, 2023 at 3:46 pm PST",It says Ghost Recon Wildlands Year 2 Gold Edition is on sale but in the store it’s still full price. Bummer.,https://blog.playstation.com/2023/02/28/mega-march-promotion-comes-to-playstation-store-3/
