Author,Timestamp,Comment,Article
Seiko420,"28 December, 2023","I played SK&B closed beta ,it was a great experience! However there is room to pivot and evolve it into something resembling a full open world pirate game , with both great naval engagements and land exploring , like in AC Black Flags. I think the best thing for Ubisoft would be to release skull an...
See more",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
Cerwen,"2 July, 2023","I do own Black Flag and I really want to play as a pirate, but there are elements of the game that were deal breakers for me. Gameplay loop felt empty for me and without motivators that work for me personally. I got bored with it basically. Also, the NPCs felt really bad and that matters to me. I'm...
See more",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
MsMedusa86,"4 July, 2023","it would be a great idea, but just if we can still also can playing the old mutiplayer too and not just story. often if devlopers create a remaster or a remake of a game, they always remove the mutiplayer and coop elements from it.
many people can't even run the game on windows 10 and 11 and even if...
See more",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
ikilledyouagain,"30 June, 2023","Sweet, another entirely unnecessary remake nobody asked for. Game isn't even old and still holds up fine.",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
TheLLamaLamp,"30 June, 2023","I'm excited for this solely because the camera shake made me sick in the original, so I never got to play it. Hopefully it will be gone or be able to be turned off in this.",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
Definer,"1 July, 2023",but why? It looks and plays fine and it’s not like they are going to change the gameplay at all,ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
reala97,"1 July, 2023",Skull and Bones died before it came out. Might as well release a pirate game people actually want.,ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
CurryLova,"1 July, 2023","Despite AC: Mirage, they should remake the original AC game but expand upon it.",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
creepychuckles47,"30 June, 2023","Just make a new pirate franchise.
I like to rag on about how all Ubisoft games are the same.  But I would forgive it for a single player 3rd person open world pirate franchise that has nothing to do AC. ",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
Chiefof16,"30 June, 2023",Oh c'mon. Great game....possibly my favorite AC....But very unnecessary. What a waste of resources.,ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
bushmaster2000,"30 June, 2023",Was my favorite AC game.  But if it's just the same game just prettied up a bit then i'll pass i already played it.  If it's something new though it will get my attention.,ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
Rhino132_688521,"30 June, 2023",This and The Last of Us will be competing for most pointless remake. ,ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
RoanWoasbi,"30 June, 2023","Can't make a good AC?  No problem, we will remake the best one in the last decade.",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
Diligent,"30 June, 2023","Is this the 6th AC game they are working on? Jade, Hexe, Mirage, Red, 4 remake and Nexus. 
Does no one else see this as a little overkill? Why not remake Advanced Warfighter? Or Vegas 2. Bring back Rayman or something. ",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
fprince81,"1 July, 2023","This report tells me that this is why Ubisoft doesn’t always get us gamers great games. Their focus should definitely be on developing Skull & Bones, but if this is rumored true as the report detailing state’s then it isn’t a wonder personally why Ubisoft is losing my interests on games that otherw...See more",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
NexusChelsea,"30 June, 2023","I really wished AC2 would get a remake instead of this, Black Flag still plays and looks superbly well",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
DeafMuteProdigy,"30 June, 2023","Cheesus, I can't believe it's almost been ten years since Black Flag.  It doesn't need a remake, the original(PS4) holds up fine imo.  Technically it's still only one console generation away.  I'm still waiting for that Prince of Persia remake we're probably never going to get.  I gave up on Skull ...
See more",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
beshocked,"3 July, 2023","Ubisoft probably realised Skull & Bones wasn't developing enough new ideas so want to bring back an established pirate game instead.
Still think there's room for another AAA pirate game but getting influence off Black Sails, Pirates of the Caribbean, Sea of Thieves and Sid Meier's Pirates.
It sounded...
See more",ubisoft-is-reportedly-working-on-an-assassins-creed-4-black-flag-remake
Papa.Safari,"30 June, 2023","Dude! I was just scrolling through IGN casually on this Saturday morning in 2023. Then I came across ""Where is Xur today?"" What the actual... 😂😂😂",destiny-2-where-is-xur-today-location-and-exotic-items-for-june-30-july-4
spman345,"30 June, 2023",Best news to hear today! It was downright scary to think these devs were already working on another game after releasing Gollum.,daedalic-entertainment-gollum-layofs
korbyshep,"30 June, 2023",I’m sure all the management and senior leaders who made all the poor decisions will keep their jobs while the hard working devs get the boot ,daedalic-entertainment-gollum-layofs
shane22086,"30 June, 2023","This studio was essentially set up for failure with the wildly unpopular idea of designing a game based on a character that few, if any, are interested in role playing. It’s a shame that this now comes at the expense of several employees’ livelihoods. I often try to understand that when a developer...See more",daedalic-entertainment-gollum-layofs
hoosierjd,"30 June, 2023","LOTR is about going on a journey. We've had platformers, RTSs hack'n'slashes, JRPG, MMOs and so on. Why not make an open-world game about going to Mount Doom? We have the technology. I just think all the dev studios don't want to put tons of money into an IP they don't own. How's that Anthem franch...
See more",daedalic-entertainment-gollum-layofs
DongZhuo,"30 June, 2023",Give Sega the LoTR license. We want Total War: The Lord of the Ring!!! OMG!!!,daedalic-entertainment-gollum-layofs
drew_kar,"30 June, 2023","Gollum was a poor game concept as it was presented to us. Had it been a TT style adventure it might have worked. But other than an incredible universe with a rich history, this looked half-baked as a game from the start.",daedalic-entertainment-gollum-layofs
tenken8,"30 June, 2023","That seems kind of excessive.. right?
Just learn to do better and make better the next time. It's not like anyone was expecting high level AAA work from Daedalic. ",daedalic-entertainment-gollum-layofs
OneOfTheseDaysYoureGonnaWakeUpInAComa108,"30 June, 2023",Well at least we can breathe a sigh of relief that their next LOTR game has halted production.,daedalic-entertainment-gollum-layofs
RoanWoasbi,"30 June, 2023","I mean, I feel bad for those losing their jobs, but it didn't look like a great game.  Even form its inception.",daedalic-entertainment-gollum-layofs
Bahamagamer91,"30 June, 2023","I pray for all affected that they would be okay and have new better jobs soon.
May God bless them all.",daedalic-entertainment-gollum-layofs
NitwitOddmentBlubberTweak,"30 June, 2023",Most of these games are already overpriced so not much of a deal really. ,buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
brocktootheteeth,"30 June, 2023",I'd rather buy 3 full priced games than give gamestop my patronage.,buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
darkbomber02,"30 June, 2023","Today is easy to sell your used game for way more than the $3 they give you, how is gamestop still around",buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
IngloriousFace,"30 June, 2023",Glad one of the 3 I wanted was out of stock.  Just saved myself some money and I still have a hefty backlog.,buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
mAckAdAms,"30 June, 2023","Just imagine that a Console was opened and sold as new. ""No, man they opened it in the factory before shipping it, then we opened it again here just to have on display, now I will rebox it and duck tape it for you, see good as new.""",buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
Spermtwo,"2 July, 2023","I don’t know about preowned Switch games. You don’t have to worry about discs scratches, but you never know who stuck a Switch game in their mouth.",buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
keytarhero,"30 June, 2023",Lol GameStop sucks. Selling preowned games as “new”,buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
horizonzerodaw,"30 June, 2023",People already sold back their FF16 game? yike,buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
BlackGift,"1 July, 2023",Lol gamestop trade in and resale is criminal. That chain needs some serious attention. Stores look like rummage sales at a flea market. ,buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
TheLegendOfMr.Rager,"2 July, 2023",This deal is a ripoff. ,buy-2-get-1-free-sale-on-pre-owned-games-at-gamestop
Ha1frican,"21 June, 2023",Tbh it’s starting to feel like Activision is doing the exact same thing they did with the franchise last time in the PS2 era. Don’t over expose the brand and give us an alternating single player Crash and Spyro game in the same vein as About Time every few years and everything will be alright.,crash-team-rumble-review
rmontgomery92,"21 June, 2023","Disappointed that it's not a Crash Bash remake.
Or even better, Crash Tag Team Racing sequel. That was one of the most fun and most original racing games. Definitely a game more people should've checked out.
The merging together,  run and gun racing itself more than the open world platform storyline. ...
See more",crash-team-rumble-review
47-Alpha-Tango,"21 June, 2023",A live service game that will be offline in 3 to 5 years and they want £25 for it. Yeah that’s a hard pass. I’ll play it when the player count starts dropping and it inevitably comes to PS Plus. ,crash-team-rumble-review
NoPainNoBane,"30 June, 2023","I actually just started playing N'Sane Trilogy. I swear, I do not remember the original games being this hard as a kid. I haven't been this stressed out over boxes since I worked at FedEx.",crash-team-rumble-review
SenturyGames,"30 June, 2023","More like Crash Team Crumble, right? No?",crash-team-rumble-review
MisterNegative,"30 June, 2023","Ign should just put ""Mid"" if its a 7 or below. This certaintly aint worth 70 bucks. Heck I wouldnt touch this game even if it were on gamepass. I dont even have gamepass so I have nothing to worry about. ",crash-team-rumble-review
SuprmanPrime1996,"21 June, 2023",Should’ve remastered Crash Bash,crash-team-rumble-review
Juxta-omz,"25 June, 2023",When will the final review be up? ,crash-team-rumble-review
theSkipper14,"1 July, 2023","Seems weird how they continue to try and turn Crash into Mario kart/party/etc type franchise based 3 (now 4 I suppose) games from like four generations ago. 
Also not sure how Xbox fits into this game as Crash is like PS original mascot? At this point, if I had to pick a family friendly mascot for P...
See more",crash-team-rumble-review
KNIGHTWOLVES,"30 June, 2023","Glad it seems good. Can’t wait for a sequel to the main games. Its good that the menu is simple too, no need to overcrowd and over design. Everytime I opened Warzone, there were so many animations and menu popups that it took a few minutes for things to load and even let me select the game mode. ",crash-team-rumble-review
NeuroCoder7,"30 June, 2023","Every time an article about Psychonauts comes up I go out of my way to ensure everyone knows I love it. It's such a niche game but the world needs more games with well thought out humor. I mean, there was one character that clearly had a speculum for a head but only showed up for a single part of o...
See more",psychonauts-3-isnt-coming-anytime-soon
Whofreak555,"30 June, 2023","Rule of thumb with M$: Is it something fans want? Then it ain’t gonna happen.
Weird how they teased something Psychonauts related before the showcase. But as always with M$, keep the expectations low, and expect a lie or two.",psychonauts-3-isnt-coming-anytime-soon
BibbiBibbi,"30 June, 2023","Psychonats was just like every double fine game in that everything AROUND the game was great. The writing, story, voice acting, graphics, etc were phenomenal. It was just a terrible, terrible game. By the end I remembered that you could just turn the combat “off” and finished the game that way. But...
See more",psychonauts-3-isnt-coming-anytime-soon
seebs,"2 July, 2023","Psychonauts 1 is one of the rare games from the original Xbox generation that still  holds up today. Psychonauts 2 was great, and I wouldn't mind a Psychonauts 3 someday--but not soon. I'd rather see what new things Double Fine can come up with now that they have Microsoft's total backing.",psychonauts-3-isnt-coming-anytime-soon
Jkwilk,"30 June, 2023",Not a huge surprise considering the first sequel took how long. Loved the first game; haven't got around to the second yet but it's on my ever-growning backlog list. Tim Schafer really deserves to be on the Mount Rushmore of western game developers if you ask me. ,psychonauts-3-isnt-coming-anytime-soon
Flash-er,"30 June, 2023","Psychonauts is the Avatar of video games. The first one was pretty good, but by the time the sequel is released you either need to replay the previous one to know what's going on or you just don't care enough to bother.",psychonauts-3-isnt-coming-anytime-soon
aei31,"1 July, 2023","Loved the first game back in the day.  The second was awful, the worst game I personally played in the last several years.  The terrible gameplay frankly was expected, but probably the most annoyingly repetitive dialogue I have ever heard in my life destroyed any positive vibe. ",psychonauts-3-isnt-coming-anytime-soon
ANUBISZER0,"30 June, 2023","Considering the wait we had for Psychonauts 2 it’s probably gonna be a while. But we’ll wait, we pretty much have to. It’s a waiting game. ",psychonauts-3-isnt-coming-anytime-soon
ForceStream,"30 June, 2023","PS: Greatness Awaits
Xbox: Waiting Awaits",psychonauts-3-isnt-coming-anytime-soon
TheNeutralGamer,"30 June, 2023",Really excited to see what their next game is as it could literally be anything in any genre. ,psychonauts-3-isnt-coming-anytime-soon
tmsprague,"30 June, 2023","“I am a casual player and losing 86 hours to such a bug is really bad” they said.
The person was playing on Hardcore, was running a tier 26 Nightmare dungeon, and had 86 hours on the character.
I'm going to need someone to give me the definition of the word 'casual', because apparently I don't actual...
See more",beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
rivencleft,"30 June, 2023",I feel like the words ‘casual’ and ‘hardcore’ don’t go hand-in-hand. ,beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
PlannedObsolescence,"30 June, 2023","“Stunned into silence, Killthuzad has no option but to return to the character creation screen. They eventually get up from their gaming chair and put their head in their hands.”
At which point, he realized he had truly wasted his life. ",beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
Bomberman135,"30 June, 2023","Definitely has to be an unintended bug but as is the case with all these hardcore perma-deaths, this is what you signed up for. You want to trust Blizzard to make it so that your character can only die in a fair way despite the many, many obvious cases of people losing their characters to nonsense ...
See more",beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
LordKri,"30 June, 2023",The first mistake was playing hardcore on an online-only game. These players are basically dead men walking.,beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
Giantessfan109,"30 June, 2023","It could be a bug but if I was playing a hardcore character I wouldn't stand in the field thats about to explode even if you believe you would live.
That point deaths on him",beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
mikeyhavik815,"30 June, 2023",I feel like a lot of these HC streamers have to be at least partially in it for the inevitable dejection for the sake of their content. Playing like this allows them to capture genuine stunned sadness and disappointment for their viewers to see in real time. Schadenfreude is a hell of a drug.,beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
Kaizenith,"30 June, 2023","Best (or worst) part of all this? Even if Blizzard identified it as a bug, they would never reinstate these characters. That opens the floodgates for other people to request their HC characters back from the deaths during disconnects or whatever else. ",beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
TheLastNarnian,"30 June, 2023",Skill issue. Maybe don't stand in the damage radius to get the loot? It aint going anywhere. Or maybe dont play hardcore if you dont wanna die of stuff you can easily avoid 👍,beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
MGS-Sub-Zero,"30 June, 2023",I don’t feel bad for people who knowingly know about all the problems an always online single player game is having and still attempt to play a mode where you lose your player with a single death and then complain about it. ,beware-the-diablo-4-treasure-goblin-which-cannot-attack-but-is-killing-hardcore-characters-anyway
jtamez679,"30 June, 2023","I’m glad the IGN community that are fans of Trails games have pushed the series in comments. Also the helpful comments, letting me know where to start. It has been great so far. 
I’ll be getting to this in 15 years, but looking forward to it. It’s good to see it review well. ",the-legend-of-heroes-trails-into-reverie-review
nindie-yo,"30 June, 2023",Great review! Looking forward to this real RPG after the disappointment of Final Fantasy XVI.,the-legend-of-heroes-trails-into-reverie-review
innocentrage160,"30 June, 2023","For anyone wanting to give the series a try, steam summer sale is going on now. Get the first three trails in the sky for cheap. I love this rpg series!",the-legend-of-heroes-trails-into-reverie-review
wutman,"30 June, 2023","Cannot recommend this series enough. Got into it in 2020 and went for a long ride through all the games. Totally worth it and now that I'm caught up, I can't wait to play this next week!",the-legend-of-heroes-trails-into-reverie-review
Chiefof16,"30 June, 2023",This entire series is stellar. There is simply no better lore in JRPG's.,the-legend-of-heroes-trails-into-reverie-review
evomichel,"30 June, 2023","Been neglecting this series for a long time, even though i really like turn based rpgs... time to get the first one. ",the-legend-of-heroes-trails-into-reverie-review
BceBears2,"30 June, 2023",Glad this series is still going strong. It really is a quality RPG series. Trails in the Sky  made me a fan. ,the-legend-of-heroes-trails-into-reverie-review
LordMolecule,"30 June, 2023","I've been told these are excellent, and obtained Trials of the Sky for my Vita. It's way back in the backlog though so probably not any time soon.",the-legend-of-heroes-trails-into-reverie-review
horizonzerodaw,"3 July, 2023","After the horrible pacing of FF16, this is exactly what I need. Imaging if the Trails series has the same budget of FF, the world is truly unjust ",the-legend-of-heroes-trails-into-reverie-review
arnwyn,"30 June, 2023","Well, well, well - finally deigned to review a Legend of Heroes game, have we?
Of course I'll be getting this.",the-legend-of-heroes-trails-into-reverie-review
BloodborneOrigins,"30 June, 2023",The reason why I can’t get into Diablo is because Baldur’s Gate is so much better. It’s like going from playing COD 4 to playing Halo 4. It’s quite a significant drop in quality when you compare them. ,baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
Aenerio33,"30 June, 2023","My most hyped game of the year, even if Larian has a reputation of releasing ""Special Versions"" a year later or so, I think this time they deserve the day 1 money, after all, they are being helped financially by multiple sources through the development cycle (including Google itself, which is so ra...
See more",baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
Endemize,"30 June, 2023",Played the first act in early release almost two years ago. It was great at the time and have been eager to experience the rest of it. ,baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
gamingdevil800,"30 June, 2023","I was holding out till the full launch but I gave in this month and played the early access. Love it, there is a pretty crazy amount of choice and consequence in Act 1 alone. ",baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
Harbinger987,"30 June, 2023","Preordered 2 years ago, the wait is almost over....",baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
BceBears2,"30 June, 2023",Always nice to feel like you're getting your money's worth. ,baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
KnowYourPlaceFetcher,"30 June, 2023",Is drop-in/out not a new feature??? In dos2 you had to commit to a new multi-player campaign to play together. I'd actually like to do multi-player if it's not a such a big commitment. ,baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
Wolfoso,"30 June, 2023","Oh man, the demo/early access took me around 80 hours, and it's not even the full first act. I'm pretty sure this monster will take me more than these 200 hours.",baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
arnwyn,"30 June, 2023","""Between 75 and 100 hours, that's what we're seeing,” Vincke said. “That's not doing everything, that is just going to be a playthrough.""
Hrrmm. A bit long for me (I tap out of RPGs around the 50 hour mark or so... only the very very best can I go for a bit longer). I've got other games to play.
But ...
See more",baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
ChaoticIgnorance,"30 June, 2023","I just realized I have the collectors edition coming that has my digital game...I was excited for the new August 3 release date, but now I'm wondering if I'll be able to play that day...",baldurs-gate-3-standard-playthrough-takes-75-to-100-hours-larian-says
Adenyne,"30 June, 2023",One of the only good fourth installments of a series that comes to mind is Mad Max Fury Road. Also disappointed in the lack of enthusiasm for Foamstars,ign-uk-podcast-703-the-best-of-2023-so-far
Masfim,"29 June, 2023","Another great episode guys, see you next week. Been watching Destin break down things on his YouTube as well. Love the content guys.",xbox-vs-ftc-trial-7-big-things-weve-learned-so-far-unlocked-601
darkside6996,"29 June, 2023",I’ve never liked the strategy of just buying games to make them exclusive. Both Sony and Microsoft have done it over the years. But there’s a difference in making one game exclusive compared to every game in that company. Especially if you were to consider just how big of a company Activision reall...See more,xbox-vs-ftc-trial-7-big-things-weve-learned-so-far-unlocked-601
CollusionWorks,"29 June, 2023",What we learned is that Sony is a scumbag company that has been trying to kill Xbox for decades. ,xbox-vs-ftc-trial-7-big-things-weve-learned-so-far-unlocked-601
hertzwin,"30 June, 2023",Kat missing the boat on Microsoft's comments on hating exclusives is some shallow analysis. They absolutely do hate exclusives and they want to eliminate them by getting GamePass on PlayStation (and mobile).,xbox-vs-ftc-trial-7-big-things-weve-learned-so-far-unlocked-601
Araknyd03,"30 June, 2023","With regard to Zenimax / Bethesda, I agree with Ryan in that it seemed like Sony wanted to play a dangerious game of ""f**k around and find out"" and they found out. Doesn't seem like MS was pleased with Sony money-hatting Deathloop and Ghostwire Tokyo off their console for timed exclusivity and got ...
See more",xbox-vs-ftc-trial-7-big-things-weve-learned-so-far-unlocked-601
Whyyougonnacry4,"30 June, 2023","I learned that while I was waiting on AAA quality exclusives, Xbox first party studios were being mismanaged. They were off playing pinky and the brain while giving empty promises to us the consumers. Every E3 a bunch of trailers for games that never came out or released in a poor state. I learned ...
See more",xbox-vs-ftc-trial-7-big-things-weve-learned-so-far-unlocked-601
TheOfficialTruth420,"30 June, 2023",Did they mention one thing we learned was that I was right when I said over 3 years ago that MS would hold all zenimax franchises hostage from ~2/3 of console gamers despite Phil saying they were not going to take games from PlayStation an Nintendo?,xbox-vs-ftc-trial-7-big-things-weve-learned-so-far-unlocked-601
TheLegendOfMr.Rager,"2 July, 2023",I’ve learned 90% of people on IGN think they have a law degree. ,xbox-vs-ftc-trial-7-big-things-weve-learned-so-far-unlocked-601
StBatricks,"29 June, 2023",Stray is such a great game,annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
hiro-K3,"29 June, 2023","Stray coming to Xbox Aug 10 😻
Don't sleep on that one!  Great game",annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
DraxTheDestroyer2,"29 June, 2023","Annapurna games somehow surprise me every time. Simple, yet absolutely captivating. What Remains of Edith Finch is an eternal hall of famer imo.",annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
GustavLove,"29 June, 2023",Annapurna is the A24 of the video game industry ,annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
sirdan357,"29 June, 2023","I don't love all of Annapurna's games, but I'm glad they exist. What Remains of Edith Finch is one of my favorite games of the past couple generations and Stray is great too.",annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
millipuss,"29 June, 2023","Very stoked, here. Lots of this looks great.
Love Annapurna's games. They're one of the best game publishers, IMO.",annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
GreekSamuraiIgn,"30 June, 2023","Very excited about these games - I just love these smaller experiences that just have the perfect length and t😀😀ell an incredible story.
I'm curious to see the next game by the person that made Katamari Damacy. That game was soooo much fun and if you have any interest in Japanese culture, it's a m...
See more",annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
JL808,"1 July, 2023","Enjoy, Xbox players!  Stray is a lot of fun and definitely worth playing.",annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
Tmoneyyy,"30 June, 2023",I honestly can't believe people are still buying AAA games when the indie space is stuffed with amazing games. Annapurna doesn't miss! Devolver Digital should get an honorable mention of course,annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
JDigital2,"30 June, 2023",These all sound like quirky game concepts that probably wont sell well. kudos! ,annapurna-interactive-showcase-2023-everything-announced-including-blade-runner-2033-labyrinth
ParadoxalDream,"29 June, 2023","""Hash says the team honed in on the ""world, timeline, and perspective of the films"". The team dove into the details of the original film's production for inspiration, she says, including its many edits.""
Denis Villeneuve navigated these waters masterfully in BR49 without giving any definite answers ...
See more",annapurna-interactive-is-developing-a-blade-runner-game
millipuss,"29 June, 2023","OK, you've got my attention. What Remains of Edith Finch is an amazing game, and the best ""walking sim/narrative adventure"" game I think I've ever played.",annapurna-interactive-is-developing-a-blade-runner-game
CavesOfPhendrana,"29 June, 2023","""It's the first Blade Runner game in 25 years.""
I believe there is a Blade Runner VR game for Oculus. It caught my attention a while back, but it didn't seem good enough to justify the purchase since I don't already have one.
And Edith Finch was cool, but I would much rather have a more action orient...
See more",annapurna-interactive-is-developing-a-blade-runner-game
fleabagged,"29 June, 2023",Trailer nails the tone. Loved Edith Finch.  Annapurna's published some great games. I'm optimistic. ,annapurna-interactive-is-developing-a-blade-runner-game
arnwyn,"30 June, 2023","Ah, I still have great memories of my friend and I playing Blade Runner (1997) when we were kids. What a fantastic game.",annapurna-interactive-is-developing-a-blade-runner-game
Sceroo,"30 June, 2023",Annapurna gave me one of the best experiences in gaming in my life: OUTER WILDS,annapurna-interactive-is-developing-a-blade-runner-game
BceBears2,"30 June, 2023",Good. Always wanted more games from this franchise. ,annapurna-interactive-is-developing-a-blade-runner-game
Lightbringer-XIII,"29 June, 2023","I hope it's a 3rd person semi open-world similar to Deus Ex but with much better shooting, like Last of Us. ",annapurna-interactive-is-developing-a-blade-runner-game
agetro82,"29 June, 2023",There was Blade Runner 9732.  Not a game but it was pretty cool walking around Deckard's apartment.,annapurna-interactive-is-developing-a-blade-runner-game
skunkhunt42,"29 June, 2023",Hope it’s third person.,annapurna-interactive-is-developing-a-blade-runner-game
