Author,Timestamp,Comment,Article
dorfy_435,"14 November, 2023","Just wait for the massive drop in sales. Buy the game used so they get zero profit or on sale during x mas for half off. 
Better yet. Get it for 20-30$ with all content next year. Nothing wrong with a full priced game when it has full price features. Other companies offer skins and junk that people ...
See more",warner-bros-confirms-price-and-date-mortal-kombat-1-seasonal-bundle
LordMolecule,"14 November, 2023",I highly recommend Outer Wilds to folks who haven't played it yet or have been on the fence. It was my favorite game of 2019 and is still one of the more unique games I've played.,nintendo-indie-world-showcase-everything-announced
IngloriousFace,"14 November, 2023","Many people think ""indie"" is short for Independent.  It's not. People need to stop spreading that rumoar.  It stands for Indigestible. ",nintendo-indie-world-showcase-everything-announced
AveDude111,"14 November, 2023",Been waiting for core keeper and moonstone island to come to switch. I haven't played moonstone yet but I've enjoyed core keeper so far. I can't wait to play core keeper with friends on switch.,nintendo-indie-world-showcase-everything-announced
jtamez679,"14 November, 2023","Blade Chimera and A Highland Song look good, they’ll definitely be thrown on my wishlist. A Highland Song’s art style is great and looks like a relaxing experience. ",nintendo-indie-world-showcase-everything-announced
Wolfoso,"14 November, 2023","Some solid titles announced, but no Silksong makes it a bummer. I'd take a port of Twilight Princess, though.",nintendo-indie-world-showcase-everything-announced
ducets4donuts,"14 November, 2023",Some interesting titles. I'll be picking up Outer Wilds and A Highland Song in December and I'll be getting Blade Chimera and and Shantae next year. ,nintendo-indie-world-showcase-everything-announced
DragonCrysis101,"14 November, 2023","how can a game already released on Steam be a ""timed Switch exclusive""",nintendo-indie-world-showcase-everything-announced
MastaC420247,"14 November, 2023",When an indie showcase beats any AAA showcase that Sony or MS have put on this generation then you know its time for Sony and MS to pack their bags and go find another industry to fail in.,nintendo-indie-world-showcase-everything-announced
kasplat,"14 November, 2023","No Hollow Knight Silksong, No Care",nintendo-indie-world-showcase-everything-announced
CurryLova,"14 November, 2023",Nothing that caught my attention this time around.,nintendo-indie-world-showcase-everything-announced
Ada’Matsu,"14 November, 2023",I’m quite hard to please when it comes to Indies. Nothing here for me this time ,nintendo-indie-world-showcase-everything-announced
en2em,"14 November, 2023","""Ooh, indie showcase? Let's see..."" *clicks article*
sees furry game",nintendo-indie-world-showcase-everything-announced
SrslyScrewed,"14 November, 2023","Silksong, why have thee forsaken meeeeeeee",nintendo-indie-world-showcase-everything-announced
jtamez679,"14 November, 2023","Sometimes it’d be nice to read what people think of a game or similar games in the genre, rather than the ongoing game pass advertisements.
I haven’t gotten around to try out Mario x Rabids 2 or Midnight Suns. I’ll be interested in seeing how people feel this compares quality wise.  ",persona-5-tactica-review
gamingdevil800,"14 November, 2023",Persona 5 Strikers was good because it was proper sequel to 5... Not sure about this though as it takes place during the events of 5 and the hook of confidants isn't there to make the social aspect interesting. ,persona-5-tactica-review
RealFrowns,"14 November, 2023",Wow! Another great game that's free day 1 on game pass.,persona-5-tactica-review
sirgenius3,"14 November, 2023","""for the first time, anyone can equip them as a ""sub-Persona""""
Not really. That's the way the Persona Q spinoffs worked as well. It was a bit of a mixed bag for the same reason cited here. ",persona-5-tactica-review
Vicdsnew,"14 November, 2023","Holy cow.. So much good stuff this year but so little time to enjoy it all. -_- I am still playing Super Mario Wonder and Super Mario RPG is right here this week. 
I haven't opened yet my Star Ocean 2nd Story copy yet. I guess I'll wait for this game until I am done with those RPGs. Sigh.. 
I need to...
See more",persona-5-tactica-review
Xdlanmd,"14 November, 2023",Not surprised. Pretty sure every Persona game is amazing,persona-5-tactica-review
tenken8,"14 November, 2023","I just hope Xbox fans purchase Persona 6 on the Xbox when that game comes out in a year or two or five.
You know that game won't be on Game Pass, but it will probably be SEGA testing the waters on how well a mainline Persona game will sell on the console and will release it on an Xbox console at lau...
See more",persona-5-tactica-review
Spermtwo,"14 November, 2023","Love, Love, LOVE Tactics-type of games! Currently suckered into FFBE War of the Visions, and even though it’s a gacha game, I haven’t spent a dime. Meanwhile, it’s reminded me of just how much I’ve missed FFT and the GBA/DS spin-offs. These games are like strategic chess with dragons and little per...
See more",persona-5-tactica-review
Irish_Hoodlum,"14 November, 2023",Not really into games where I control high school protagonists trying to date under age girls.  This franchise always seemed creepy to me.,persona-5-tactica-review
Assburgers,"14 November, 2023",I really tried to like Persona 5 but there was just way too much dialogue and cutscenes that killed the pacing. I guess it's just not my type of game ,persona-5-tactica-review
origan,"15 November, 2023","They've absolutely bled dry the P5 theme now, I've had enough of joker and his entourage. Please just move on and give us something new and original. ",persona-5-tactica-review
P3FESP4GP5R,"14 November, 2023","I wish this had been another spinoff with the standard character models. Strikers was a great sequel, mostly because it felt like the same party. But when things get Chibified like in PQ it feels a bit like a recast. I find it hard to connect.
I think I will just wait for Reload. The Persona 5 story...
See more",persona-5-tactica-review
NoSoul,"14 November, 2023","I liked the first Xbox and 360 but ended up selling my One about half way through and getting a decent gaming laptop, never bought a Series X or S. Have not looked back once or regretted it at all.",persona-5-tactica-review
NintPlayBox,"15 November, 2023","On GamePass at no additional cost.
Or
Full price on PlayStation.",persona-5-tactica-review
Xdlanmd,"14 November, 2023","describing a new Persona game, even if it is a spin-off, as a ""weeb game"" is just lame. Look at anyone review any Persona game. The amount of praise they get tops 99% of other games coming out. ",persona-5-tactica-review
FriedLightning,"14 November, 2023",The worst thing about Persona 5 Tactica is that it isn’t Persona 6 ,persona-5-tactica-review
SuperSaiyanBlueVegeta,"15 November, 2023","I have a Platinum in Persona 5 Royal.
Bayonetta has the best combat ever, than no game has managed to top since 2009.
Kingdom Hearts is my favorite franchise ever.
So I thought that I would love Persona Strikers as it would combine the characters with Bayonetta and Kingdom Hearts gameplay but for some...
See more",persona-5-tactica-review
1track,"14 November, 2023",dang...lies of p...then i got dead space..then i got this game...im gonna start sounding like some of the other folks in here that sound like a gamepass commercial.,persona-5-tactica-review
h8tm3h4rd,"14 November, 2023","Ok, an 8 and it’s more Persona? I’ll get it and add to my never ending list lol",persona-5-tactica-review
NoSoul,"14 November, 2023",The comment section on this page so far reads like an advertisement for Game Pass. ,persona-5-tactica-review
Wholedeplorable,"14 November, 2023","stop with persona 5... we've had the great game, the royal game (fantastic). the dancing game (not so good), this (going downwards at a faster rate than the poor anime showing) and then the mobile game coming out....
i'm not mentioning the strikers game, i'm going to pretend like ""batman and robin"" ...
See more",persona-5-tactica-review
sonic429X,"14 November, 2023",I grow increasingly weary of these fake/troll accounts.,persona-5-tactica-review
MastaC420247,"14 November, 2023",Cant wait to play the Switch Definitive Edition (TM) I dont like Persona but I love anything Tactics.,persona-5-tactica-review
arnwyn,"17 November, 2023","""It's also missing a meaningful resource management angle, since there's no ticking clock on the campaign, you have fewer tough choices about what to do with your hard-earned cash, and you get back all of your SP after each battle.""
Feature, not a bug.",persona-5-tactica-review
tenken8,"14 November, 2023","If Atlus can even make a Persona 5 musou (Dynasty Warriors-like) game pretty good in Persona 5 Strikers, I'm sure they can make a Persona 5 tactics game pretty good as well lol.",persona-5-tactica-review
Wholedeplorable,"21 November, 2023","i'm more surprised how this got an 8, the combat is nothing to write home about and other games have done it far better (xcom and fire emblem, even jagged alliance 3 and the remastered boot camp of advance wars).
Story is terrible. and all the stuff you did in persona 5 (walking around buying weapon...
See more",persona-5-tactica-review
faithful.dushness,"14 November, 2023",so this is like mario vs rabbids?,persona-5-tactica-review
BceBears2,"14 November, 2023","Nice to have more games with the Persona 5 cast, easily my favorite next to the part 4 team. ",persona-5-tactica-review
midori85,"14 November, 2023",Another One.....,persona-5-tactica-review
Xikaryo,"18 November, 2023",Cute art style. I’ll probably buy it.,persona-5-tactica-review
spman345,"14 November, 2023",Game Pass keeps on rolling with the hits. Glad I finished Gaiden over the weekend. ,persona-5-tactica-review
Tomas1980,"15 November, 2023",Too bad it doesnt have side activities or the social/school part as its the best part of Persona... Though 5 felt very story forced,persona-5-tactica-review
nicktrito13,"15 November, 2023","Im going to buy it because I love Persona. I don't like tactics games, but I also hated dynasty warriors games and still really enjoyed Strikers. Willing it give it a shot",persona-5-tactica-review
maglen,"15 November, 2023","There is launch day DLC that partitions playable characters behind a paywall.
IGN has generally been good with microtransactions transparency and this was a big omit.",persona-5-tactica-review
jjanderson44004,"14 November, 2023",I think I might actually like this better than Persona 5 Royale.,persona-5-tactica-review
frosty1561,"14 November, 2023","Nah, Liara is good too. ",mass-effect-dark-horse-urdnot-wrex-talizorah-figures
dsp200252,"14 November, 2023","Ok, now make Tali life sized with a fully functioning emergency induction port. 
hahahaha
haha
ha...
I'm so lonely",mass-effect-dark-horse-urdnot-wrex-talizorah-figures
Gamer_Firewall,"14 November, 2023","Spoiler: You shouldn't play it on any console, cloud or pc.",call-of-duty-modern-warfare-3-performance-review
Gamer_Firewall,"14 November, 2023","I'd rather they compare the 60fps modes without VRR, or at least do both. This was practically all 120fps mode with VRR turned on, not what most people would probably use.  ",call-of-duty-modern-warfare-3-performance-review
HuntKillHunt,"14 November, 2023",Can't wait for the Modern Warfare 3 Physical Case Review!,call-of-duty-modern-warfare-3-performance-review
reala97,"14 November, 2023",A performance review of a patch update for a game that came out in 2022 seems kind of pointless.,call-of-duty-modern-warfare-3-performance-review
FirstCitizen,"14 November, 2023",It looks and plays exactly the same on PS5 and X.,call-of-duty-modern-warfare-3-performance-review
Stone-coldmal123,"14 November, 2023",I don't know about 'festive treat'. Festive turkey sounds much more appropriate. ,call-of-duty-modern-warfare-3-performance-review
cucomaul786,"14 November, 2023",It's sad this is going to sell like crazy still. It's just scrapped DLC content with a thrown together single player campaign. ,call-of-duty-modern-warfare-3-performance-review
LordMolecule,"14 November, 2023",Indie World in 3 minutes!,call-of-duty-modern-warfare-3-performance-review
IngloriousFace,"14 November, 2023",I heard it Pews when it should how powed.,call-of-duty-modern-warfare-3-performance-review
hinez57,"14 November, 2023",Lol IGN tagged the original modern warefare 3 in the article,call-of-duty-modern-warfare-3-performance-review
Fortylix,"14 November, 2023",We should call PETA cause i'm sure they will have something to say about this milking ign is doing. ,call-of-duty-modern-warfare-3-performance-review
unleashedii,"15 November, 2023",Love how it’s taking forever for you to post the full review. Let that money fill activision’s pocket first right? Every single review you released one day before launch but because you know the game sucks you are holding it off. Good job!,call-of-duty-modern-warfare-3-performance-review
GalvatronTypeR,"14 November, 2023",Who cares? MW3 is trash but it will be one of the top three best selling games of 2023 because gamers are dumb sheep and lemmings.,call-of-duty-modern-warfare-3-performance-review
RealFrowns,"14 November, 2023",And Sony paid millions to secure preferential treatment for it. ,call-of-duty-modern-warfare-3-performance-review
RealSimple,"14 November, 2023",Null,call-of-duty-modern-warfare-3-performance-review
spman345,"14 November, 2023","Enjoy the game when it drops, Xbox fans! It’s a phenomenal game and will be a memorable experience unlike certain other game you had to endure through. ",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
idontcarewtv,"14 November, 2023","Wouldn't it be crazy if (I know it's not what they're working on, just an unrealistic wish) they were working on a new turn based Fallout. FPS Fallouts are fine, but Fallout 1 and 2 are probably my favorite CRPG and Larian's probably the best CRPG studio in the world atm.",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Assburgers,"14 November, 2023",Baldur's Gate 3 renewed my love for turn-based RPG goodness. I want more of that please! ,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Chantallen,"14 November, 2023",About 80 hours into BG3 and it is definitely GOTY for me. I can see myself still playing this years from now. Can’t wait to see what they have planned next.,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
axefaktor01,"14 November, 2023",Please for the love of god give these people Star Wars or Marvel and let them take the kid gloves off.,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Slowburn29,"14 November, 2023",If they take on another established IP from the realm of pen and paper RPG's I want them to do Shadowrun.,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
JrSpaceMan,"14 November, 2023","I'd love to see Larian apply their formula to the Cyberpunk universe. Rule set aside, that could be awesome.  Or a deep Shadow Run CRPG would be solid.  I liked the Hairbrained games but would love something with this depth.",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
tenken8,"14 November, 2023","Looks like old school CRPGs are back on the menu, boys (and girls)!",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Stone-coldmal123,"14 November, 2023","This is the type of studio that Sony would do well to acquire. Relatively small but manages to produce quality consistent titles. It helps as well that the game runs on their console at launch, unlike another we could name. ",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
nindie-yo,"14 November, 2023","A lot of ""I've been a fan of Larian games for years, BG3 is nothing special"" types around lately, I guess ditching your favourite artists as soon as they see mainstream success isn't reserved just for bands! ",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
McGarnicle,"14 November, 2023","Still working through Pillars of Eternity to see if the CRPG bug bites this time. So far it’s pretty fun but I admit that I’m not diving too deeply into stats, spells, and whatnot. Just equipping what looks like the best gear and setting the companions on auto-pilot for now. I’m not a D&D guy and a...
See more",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
CentralTimeGamers,"14 November, 2023","uuuuhhh I would buy every expansion pack they would release for Baldur's Gate 3 if they ever release them, just saying. ",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
wuzzgoodhommy,"14 November, 2023",Im pretty new to Larian but its safe to say I will be checking out whatever they release next.,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
SirCetega,"14 November, 2023",Whatever they do next I'm 100% there for it and can't wait to see what they deliver. ,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Bakula,"14 November, 2023","Whatever it is, don’t make the first-person move",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Dunker,"14 November, 2023",Come on KotoR,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
GameLover4Eva,"14 November, 2023",Larian and FromSoftware are my favorites right now.  Praying that they don't start trying to raise their ESG score. ,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
BceBears2,"14 November, 2023",Whatever they release next I'm sure it will be great. They really are great with their consistency. ,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
taffer19,"14 November, 2023","By pushing boundaries, they mean a lot more sex.",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
MechRaziel,"14 November, 2023",Divinity Original Sin 3 would be greatly welcomed :D ,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
gamingdevil800,"14 November, 2023",I wouldn't be surprised after such a massive success if it's Baldur's Gate 4 but massive respect to them if it's Divinity Original Sin 3 or if they try something else. Like DnD Dark Sun or maybe Warhammer etc  ,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
TicTocMonsterClock,"14 November, 2023","calling it now, entering the F2P space, with a battle royal competitor. ",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Dezeria,"14 November, 2023",One of the best games I've ever played.,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
imyourdaddyluke,"14 November, 2023",A new Neverwinter Nights or Icewind Dale game from Larian would be magical.,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Truden,"14 November, 2023",Paradox collaborating with Larian on a World of Darkness game would be awesome.,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
TheLastNarnian,"14 November, 2023",Hopefully the release date is soon when they announce it! Need to play this game already,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
UntoldLegend1,"14 November, 2023",Wouldn't it be cool if they use baldur's gate lore and made their version of a dungeon crawler like Dark and Darker. ,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
JoshieLegend,"14 November, 2023",Hope this game gets a physical release one day...Otherwise pass,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
KaimonJRE,"15 November, 2023",I wish it was Arcanum.,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
wendigoburger,"15 November, 2023",a sci fi rpg from larian would be insane,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
HowlingFantod,"15 November, 2023",Is it too much to hope that Larian uncancels Divinity Fallen Heroes??? And THAT is their next game? Again?,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Whofreak555,"14 November, 2023",It’s mid November.. we still think BG3 is coming to Xbox this year?!,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
bloodhunter11,"14 November, 2023","Hopefully Shadowrun, but that's wishful thinking.",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
IamTheScourge,"14 November, 2023",Oh cool so it will be Divinity 4 but with a different name? I mean that's basically what BG3 is. ,baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Obrusnine,"14 November, 2023","I'd love to see a new IP from Larian, especially in comparison to DOS3. Divinity's Rivellon has to be one of the most painfully boring fantasy settings in existence and Baldur's Gate 3 showed what they were capable of without being hamstrung by such garbage lore. ",baldurs-gate-3-dev-teases-next-big-game-as-xbox-announcement-nears
Runschtime,"14 November, 2023",I wish I would have tried out Rollerdrome and Dune while they were still 9's.,xbox-game-pass-november-wave-2-2023-lineup-announced
NDWest14,"14 November, 2023",Looking most forward to Rollerdrome,xbox-game-pass-november-wave-2-2023-lineup-announced
LarrySanders,"14 November, 2023","Outstanding, I just added Dune to my steam Wishlist two days ago. ",xbox-game-pass-november-wave-2-2023-lineup-announced
MastaC420247,"14 November, 2023",I already have Dune on PC and I dont need a weeb tactics game or a rollerskating game I played on PS4. Another month of swing and miss by MS Gamepass.,xbox-game-pass-november-wave-2-2023-lineup-announced
lhardwick69,"14 November, 2023",announcing 5 games to be released on game pass--- and they arent worth a dime----and then people complain about sonys free games---,xbox-game-pass-november-wave-2-2023-lineup-announced
Ryan8310,"14 November, 2023","Only thing I'd play is the Dune game but my sub runs out next Wednesday, so going to miss it.",xbox-game-pass-november-wave-2-2023-lineup-announced
Wonker93,"14 November, 2023",So I guess that means this game is a solid 7! ,xbox-game-pass-november-wave-2-2023-lineup-announced
PlannedObsolescence,"14 November, 2023",Incredible - Dune is a pleasant surprise!,xbox-game-pass-november-wave-2-2023-lineup-announced
speC1ALguest,"14 November, 2023","right now, I'm absolutely loving Wartales by Shiro Games. It is my personal sleeper hit of the year. For reasons I don't fully understand, I am absolutely hooked. It is not like it is a phenomenal game in any one way, but I just cannot put it down. I must try Dune Spice Wars. Hopefully it has more ...
See more",xbox-game-pass-november-wave-2-2023-lineup-announced
NavTheConqueror,"14 November, 2023",Ooooh I'm definitely going to play Rollerdrome.,xbox-game-pass-november-wave-2-2023-lineup-announced
Whofreak555,"14 November, 2023",Weak,xbox-game-pass-november-wave-2-2023-lineup-announced
nindie-yo,"14 November, 2023","Xbox just didn’t bother adding a new sale today lol.
The store and sales have been dropping in quality compared to PlayStation over the last few months but this week takes the cake.
No “loyalty” here, I go where the value is and it just means I’ll spend my money on PS instead 🤷🏻‍♂️ ",xbox-game-pass-november-wave-2-2023-lineup-announced
Chantallen,"14 November, 2023","Nice, had no idea Dune was coming to Game Pass. Will definitely try out Rollerdrome as well. ",xbox-game-pass-november-wave-2-2023-lineup-announced
rapsuperstar13,"14 November, 2023","Shoot I haven't played Eastward yet, 25 hour game to beat in 2 weeks.",xbox-game-pass-november-wave-2-2023-lineup-announced
Gamer_Firewall,"14 November, 2023",At least ya get Rollerdrome. Definitely better games leaving the service this month. ,xbox-game-pass-november-wave-2-2023-lineup-announced
midori85,"14 November, 2023",decent add-ons for people who where looking forward to those games,xbox-game-pass-november-wave-2-2023-lineup-announced
supyoscn,"14 November, 2023",Dune for PC has been on gamepass for like a year!,xbox-game-pass-november-wave-2-2023-lineup-announced
DisasterArtist,"14 November, 2023",Anyone excited for that we have persona 5 at home? ,xbox-game-pass-november-wave-2-2023-lineup-announced
Whyyougonnacry4,"14 November, 2023",I'll give Dune a spin sometime next month. ,xbox-game-pass-november-wave-2-2023-lineup-announced
thexer1995,"14 November, 2023","The game pass lineup has never been better
Insane value",xbox-game-pass-november-wave-2-2023-lineup-announced
Ryan8310,"14 November, 2023","*those games
Not 'does' ",xbox-game-pass-november-wave-2-2023-lineup-announced
zeldaspimp,"14 November, 2023",Add Inscription please.,xbox-game-pass-november-wave-2-2023-lineup-announced
TheLastNarnian,"14 November, 2023","sweet, some more games to play",xbox-game-pass-november-wave-2-2023-lineup-announced
Gamer_Firewall,"14 November, 2023",You guys playing that Ark that was set to release today? . . .,xbox-game-pass-november-wave-2-2023-lineup-announced
kiyama14,"14 November, 2023",cool,xbox-game-pass-november-wave-2-2023-lineup-announced
Spazmuncher,"14 November, 2023",How many times do we have to keep telling you? We'll never show your house on Cribs!,xbox-game-pass-november-wave-2-2023-lineup-announced
GeneralChaos,"14 November, 2023",It was supposed to release during the Jurassic Era but got delayed 65 million years.,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
CheapSushi,"14 November, 2023","This studio somehow gets away with releasing insanely broken products over and over again for full price and people still buy them each time.
I don't understand this at all.  Most other studios couldn't get away with this.",ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
Highvoltz12,"14 November, 2023","I said this on the previous article about this game but it's even more true now. The developer of Ark have the wildest game launches in existence. 
Almost zero planning or communication goes in to launching their games. It's awesome to watch trainwrecks.",ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
aabay045,"14 November, 2023",I do enjoy the game but I would love if it would stop crashing every 30 minutes... I've lost over 2+ hours worth of play time being constantly rolled back due to crashes.,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
FlabbySack,"14 November, 2023",They keep forgetting that a survival game where you play as the dinosaur(s) would be better. Procompsognathus squad. We be bightin' toes. ,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
SaltyChipmunk,"14 November, 2023","Not surprising. Wildcard is infamous for their buggy releases and I hear that they were contractually obligated to release the game by a specific cut-off point. Hence why we got early access of a remaster of an 8 year oldgame.
Now as for the whole console delays, that is also not surprising. certifi...
See more",ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
jona42,"14 November, 2023",I hope it gets a release soon,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
Newellz,"14 November, 2023",Now this is how you release a game!,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
Stone-coldmal123,"14 November, 2023",Sounds like another top tier studio Microsoft could add to their portfolio. ,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
PlaystationGen,"14 November, 2023",Does ms has marketing rights lol 😂,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
IseeUBob,"14 November, 2023","I think it would be best if Wild Card sold Ark to a Dev that know what they were doing. These clowns have no idea. Ark is literally their only game, but the f**ked that up.",ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
POSwontlogin,"14 November, 2023","""Angells Dream"" needs to change that profile pic.  More of a nightmare than a dream.",ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
Gamer_Firewall,"14 November, 2023",Must be top quality. They can't even get it through certification before the release date. Banger!!!!,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
BSideleau,"14 November, 2023",Ive never played this game- can you play as the dinosaurs? I have no desire to play as a pitiful human. ,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
PlaystationGen,"14 November, 2023",The end of the franchise lol time close this stupid dev shut down ,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
RC-718,"14 November, 2023",Null,ark-survival-ascended-xbox-series-x-and-s-release-date-delayed-last-minute
TheGza,"14 November, 2023",The ending of the Guitar Hero episode of SouthPark comes to mind with this. ,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
gamingdevil800,"14 November, 2023",That guy be like:,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
Killarogue,"14 November, 2023",That's one way to waste 76 hours.,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
Olamande,"14 November, 2023",It’s for a younger generation. ,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
thefear4815,"14 November, 2023",Why are we still calling this game “Modern Warfare 3”? It’s Modern Warfare 2 dlc for $70. They can’t even lie about this as we have the proof. PS4s asked for the MW2 disk to play this game. That’s not a few developers were confused. That’s we quickly took a dlc and slapped a $70 price on it and rus...See more,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
calmlestat6666,"14 November, 2023",Cool….🙄🙄🙄,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
zeldaspimp,"14 November, 2023",It’ll still keep selling millions. Casuals don’t care as long as they can get their pew pew on.,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
Cuddlebag,"15 November, 2023",Gratz... Now you get to do it all over again in less than a year 🤣🤣,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
GRTooCool,"14 November, 2023",Oh noooo. What do we do? Hide our wives? Hide our children?,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
GingerBreadman141,"18 November, 2023",Doing it at least once in my lifetime aint bad but duin that type a grind yearly? Nah lol nahhhhhh,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
GrandmasMoonPie,"14 November, 2023",Ugh. Not sure why anyone would grind just for stupid camo for a gun. ,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
Tron_Swanson,"14 November, 2023",Sad.,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
TrumpSaveUs,"14 November, 2023",nobody cares. COD is dead. please make relevant articles,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
SuperFinboy,"14 November, 2023",Looks crappy.,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
FenrirZero,"14 November, 2023",Null,call-of-duty-modern-warfare-3-player-unlocks-most-coveted-camo-after-near-76-hour-grind
JoshuaDavidLewis,"14 November, 2023",It runs... not well but it runs. Is it fun? Sure. But it feels like it's the first game in a new pair of pants that come pre-ripped.,cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
RoanWoasbi,"14 November, 2023","You know what else they could have done?  Waited longer to release it in better condition.
The game itself is okay, and usually I'm not picky with technical issues, but it does run poorly.  Luckily it's on Game Pass, so I can revisit it when it's fixed.",cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
Assburgers,"14 November, 2023",I'm glad it's on gamepass because there's no way I'd buy this at full price especially considering the state it's in currently. Hopefully in a few months it be more playable ,cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
mathew461,"14 November, 2023","I played it on Gamepass over the weekend. Lost my weekend with it. Had one game breaking crash (no autosave meant I lost a chunk of playthrough) 
Maybe my rig is good enough and others are having a bad time with it, but it played fine for me and I had loads of fun! I like a lot of ideas in this, mas...
See more",cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
cantsignin21,"14 November, 2023","Hear me out, and I know this will sound crazy, don't release a game before it's ready",cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
DavidXavier,"14 November, 2023","I was just hoping this game would have map area sizes and linked regions / cities like Sim City 4 had ... if that's even coming, looks like we'll be a loooooong way from it at this rate ... ",cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
Fursnake,"14 November, 2023","I don't know if ""silver bullet"" is the right choice of phrase here...",cities-skylines-2-dev-delays-mod-support-slows-down-patch-releases-updates-console-release-date
